0.355,0.0463216,-0.129425,0.0544894,-0.128842
0.36,0.0462335,-0.129425,0.0537143,-0.128892
0.365,0.0461438,-0.129425,0.0529407,-0.128936
0.37,0.0460524,-0.129425,0.0521708,-0.128975
0.375,0.0459592,-0.129425,0.0514068,-0.129007
0.38,0.0458644,-0.129425,0.0506512,-0.129033
0.385,0.0457678,-0.129425,0.0499067,-0.129053
0.39,0.0456694,-0.129425,0.0491758,-0.129067
0.395,0.0455691,-0.129425,0.048461,-0.129076
0.4,0.045467,-0.129425,0.0477649,-0.12908
0.405,0.045363,-0.129425,0.0470895,-0.129079
0.41,0.0452571,-0.129425,0.0464371,-0.129074
0.415,0.0451492,-0.129425,0.0458094,-0.129065
0.42,0.0450393,-0.129425,0.0452082,-0.129053
0.425,0.0449273,-0.129425,0.0446348,-0.129039
0.43,0.0448133,-0.129425,0.0440906,-0.129023
0.435,0.0446971,-0.129425,0.0435764,-0.129005
0.44,0.0445788,-0.129425,0.0430932,-0.128985
0.445,0.0444583,-0.129425,0.0426416,-0.128965
0.45,0.0443355,-0.129425,0.0422223,-0.128945
0.455,0.0442104,-0.129425,0.0418359,-0.128925
0.46,0.0440831,-0.129425,0.0414829,-0.128906
0.465,0.0439533,-0.129425,0.0411637,-0.128887
0.47,0.0438211,-0.129425,0.0408786,-0.12887
0.475,0.0436865,-0.129425,0.0406274,-0.128854
0.48,0.0435494,-0.129425,0.0404101,-0.12884
0.485,0.0434097,-0.129425,0.0402262,-0.128828
0.49,0.0432674,-0.129425,0.0400754,-0.128817
0.495,0.0431225,-0.129425,0.0399569,-0.128809
0.5,0.0429749,-0.129425,0.03987,-0.128803
0.505,0.0428245,-0.129425,0.0398136,-0.128798
0.51,0.0426714,-0.129425,0.0397869,-0.128795
0.515,0.0425154,-0.129425,0.0397887,-0.128794
0.52,0.0423565,-0.129425,0.0398177,-0.128794
0.525,0.0421946,-0.129425,0.0398728,-0.128796
0.53,0.0420297,-0.129425,0.0399524,-0.128798
0.535,0.0418618,-0.129425,0.0400553,-0.128801
0.54,0.0416907,-0.129425,0.0401798,-0.128805
0.545,0.0415164,-0.129425,0.0403246,-0.128809
0.55,0.0413389,-0.129425,0.040488,-0.128814
0.555,0.0411581,-0.129425,0.0406685,-0.128818
0.56,0.040974,-0.129425,0.0408646,-0.128822
0.565,0.0407864,-0.129425,0.0410747,-0.128826
0.57,0.0405953,-0.129425,0.0412972,-0.12883
0.575,0.0404007,-0.129425,0.0415305,-0.128833
0.58,0.0402024,-0.129425,0.0417732,-0.128836
0.585,0.0400005,-0.129425,0.0420237,-0.128838
0.59,0.0397948,-0.129425,0.0422805,-0.128839
0.595,0.0395853,-0.129425,0.042542,-0.12884
0.6,0.0393718,-0.129425,0.0428068,-0.12884
0.605,0.0391545,-0.129425,0.0430734,-0.128839
0.61,0.038933,-0.129425,0.0433403,-0.128838
0.615,0.0387075,-0.129425,0.0436061,-0.128836
0.62,0.0384777,-0.129425,0.0438694,-0.128834
0.625,0.0382437,-0.129425,0.0441289,-0.128832
0.63,0.0380053,-0.129425,0.044383,-0.128829
0.635,0.0377625,-0.129425,0.0446305,-0.128826
0.64,0.0375152,-0.129425,0.0448701,-0.128823
0.645,0.0372632,-0.129425,0.0451004,-0.12882
0.65,0.0370066,-0.129425,0.0453204,-0.128818
0.655,0.0367452,-0.129425,0.0455286,-0.128815
0.66,0.036479,-0.129425,0.045724,-0.128813
0.665,0.0362077,-0.129425,0.0459053,-0.128811
0.67,0.0359315,-0.129425,0.0460717,-0.128809
0.675,0.0356501,-0.129425,0.0462219,-0.128808
0.68,0.0353635,-0.129425,0.046355,-0.128808
0.685,0.0350715,-0.129425,0.0464701,-0.128808
0.69,0.0347741,-0.129425,0.0465663,-0.128808
0.695,0.0344712,-0.129425,0.0466428,-0.12881
0.7,0.0341626,-0.129425,0.0466987,-0.128811
0.705,0.0338483,-0.129425,0.0467333,-0.128814
0.71,0.0335282,-0.129425,0.046746,-0.128817
0.715,0.0332021,-0.129425,0.0467362,-0.128821
0.72,0.0328699,-0.129425,0.0467033,-0.128825
0.725,0.0325316,-0.129425,0.0466468,-0.128829
0.73,0.0321869,-0.129425,0.0465664,-0.128835
0.735,0.0318359,-0.129425,0.0464616,-0.12884
0.74,0.0314783,-0.129425,0.0463323,-0.128846
0.745,0.031114,-0.129425,0.046178,-0.128852
0.75,0.030743,-0.129425,0.0459986,-0.128859
0.755,0.0303651,-0.129425,0.045794,-0.128865
0.76,0.0299801,-0.129425,0.0455641,-0.128872
0.765,0.029588,-0.129425,0.0453088,-0.128879
0.77,0.0291886,-0.129425,0.0450283,-0.128886
0.775,0.0287818,-0.129425,0.0447226,-0.128892
0.78,0.0283674,-0.129425,0.0443919,-0.128899
0.785,0.0279453,-0.129425,0.0440362,-0.128905
0.79,0.0275153,-0.129425,0.0436558,-0.128911
0.795,0.0270774,-0.129425,0.0432511,-0.128916
0.8,0.0266313,-0.129425,0.0428222,-0.128922
0.805,0.0261768,-0.129425,0.0423696,-0.128926
0.81,0.025714,-0.129425,0.0418936,-0.128931
0.815,0.0252425,-0.129425,0.0413946,-0.128935
0.82,0.0247623,-0.129425,0.0408732,-0.128938
0.825,0.0242731,-0.129425,0.0403296,-0.128941
0.83,0.0237748,-0.129425,0.0397646,-0.128943
0.835,0.0232673,-0.129425,0.0391785,-0.128945
0.84,0.0227503,-0.129425,0.0385718,-0.128946
0.845,0.0222237,-0.129425,0.0379452,-0.128947
0.85,0.0216873,-0.129425,0.0372992,-0.128948
0.855,0.0211409,-0.129425,0.0366344,-0.128947
0.86,0.0205843,-0.129425,0.0359513,-0.128947
0.865,0.0200174,-0.129425,0.0352505,-0.128946
0.87,0.01944,-0.129425,0.0345326,-0.128944
0.875,0.0188518,-0.129425,0.0337982,-0.128943
0.88,0.0182527,-0.129425,0.0330477,-0.128941
0.885,0.0176424,-0.129425,0.0322818,-0.128938
0.89,0.0170208,-0.129425,0.031501,-0.128935
0.895,0.0163876,-0.129425,0.0307059,-0.128933
0.9,0.0157426,-0.129425,0.0298969,-0.128929
0.905,0.0150856,-0.129425,0.0290747,-0.128926
0.91,0.0144164,-0.129425,0.0282398,-0.128923
0.915,0.0137348,-0.129425,0.0273926,-0.128919
0.92,0.0130404,-0.129425,0.0265335,-0.128915
0.925,0.0123332,-0.129425,0.0256632,-0.128911
0.93,0.0116128,-0.129425,0.024782,-0.128907
0.935,0.010879,-0.129425,0.0238903,-0.128903
0.94,0.0101316,-0.129425,0.0229885,-0.128899
0.945,0.0093702,-0.129425,0.022077,-0.128895
0.95,0.00859468,-0.129425,0.0211562,-0.128891
0.955,0.00780473,-0.129425,0.0202264,-0.128888
0.96,0.00700008,-0.129425,0.019288,-0.128884
0.965,0.00618047,-0.129425,0.0183411,-0.12888
0.97,0.00534561,-0.129425,0.0173861,-0.128876
0.975,0.00449522,-0.129425,0.0164231,-0.128873
0.98,0.00362901,-0.129425,0.0154524,-0.128869
0.985,0.00274669,-0.129425,0.0144743,-0.128866
0.99,0.00184795,-0.129425,0.0134887,-0.128863
0.995,0.000932489,-0.129425,0.0124959,-0.12886
1,-1.45717e-16,-0.129425,0.0114958,-0.128858
1.005,2.20881e-29,-0.129425,0.0104887,-0.128855
1.01,-3.40796e-42,-0.129425,0.00945906,-0.128853
1.015,5.30181e-55,-0.129425,0.00839563,-0.128851
1.02,-8.34571e-68,-0.129425,0.00730347,-0.12885
1.025,1.31777e-80,-0.129425,0.00619518,-0.128849
1.03,-2.03747e-93,-0.129425,0.00508712,-0.128848
1.035,3.13386e-106,-0.129425,0.00399662,-0.128849
1.04,-4.95692e-119,-0.129425,0.00294008,-0.12885
1.045,7.74862e-132,-0.129425,0.00193142,-0.128852
1.05,-1.20125e-144,-0.129425,0.000981359,-0.128855
1.055,1.82088e-157,-0.129425,9.71004e-05,-0.128858
1.06,-2.89815e-170,-0.129425,-0.000717643,-0.128862
1.065,4.47153e-183,-0.129425,-0.00146226,-0.128866
1.07,-6.95643e-196,-0.129425,-0.00213882,-0.12887
1.075,1.09503e-208,-0.129425,-0.00275149,-0.128874
1.08,-1.72903e-221,-0.129425,-0.00330584,-0.128877
1.085,2.67333e-234,-0.129425,-0.00380839,-0.12888
1.09,-4.11189e-247,-0.129425,-0.00426597,-0.128882
1.095,6.5039e-260,-0.129425,-0.0046854,-0.128883
1.1,-1.01669e-272,-0.129425,-0.00507302,-0.128882
1.105,1.57614e-285,-0.129425,-0.0054345,-0.128879
1.11,-2.38915e-298,-0.129425,-0.00577463,-0.128875
1.115,3.80262e-311,-0.129425,-0.00609723,-0.12887
1.12,-4.94066e-324,-0.129425,-0.00640507,-0.128863
1.125,0,-0.129425,-0.00670002,-0.128855
1.13,0,-0.129425,-0.006983,-0.128845
1.135,0,-0.129425,-0.0072541,-0.128835
1.14,0,-0.129425,-0.0075127,-0.128825
1.145,0,-0.129425,-0.00775757,-0.128815
1.15,0,-0.129425,-0.00798707,-0.128805
1.155,0,-0.129425,-0.00819926,-0.128797
1.16,0,-0.129425,-0.008392,-0.128789
1.165,0,-0.129425,-0.00856311,-0.128783
1.17,0,-0.129425,-0.00871051,-0.128779
1.175,0,-0.129425,-0.0088323,-0.128777
1.18,0,-0.129425,-0.00892669,-0.128777
1.185,0,-0.129425,-0.00899228,-0.128779
1.19,0,-0.129425,-0.00902795,-0.128782
1.195,0,-0.129425,-0.00903294,-0.128788
1.2,0,-0.129425,-0.00900685,-0.128795
1.205,0,-0.129425,-0.0089496,-0.128803
1.21,0,-0.129425,-0.0088615,-0.128813
1.215,0,-0.129425,-0.00874315,-0.128824
1.22,0,-0.129425,-0.00859543,-0.128835
1.225,0,-0.129425,-0.00841944,-0.128846
1.23,0,-0.129425,-0.00821649,-0.128858
1.235,0,-0.129425,-0.00798808,-0.128869
1.24,0,-0.129425,-0.00773583,-0.12888
1.245,0,-0.129425,-0.00746141,-0.128891
1.25,0,-0.129425,-0.0071666,-0.128901
1.255,0,-0.129425,-0.00685318,-0.12891
1.26,0,-0.129425,-0.00652295,-0.128918
1.265,0,-0.129425,-0.00617768,-0.128925
1.27,0,-0.129425,-0.00586077,-0.12893
1.275,0,-0.129425,-0.00545035,-0.128935
1.28,0,-0.129425,-0.00505174,-0.128938
1.285,0,-0.129425,-0.00465428,-0.128941
1.29,0,-0.129425,-0.00425551,-0.128942
1.295,0,-0.129425,-0.00385491,-0.128942
1.3,0,-0.129425,-0.00345244,-0.128941
1.305,0,-0.129425,-0.00304829,-0.12894
1.31,0,-0.129425,-0.0026428,-0.128937
1.315,0,-0.129425,-0.00223652,-0.128934
1.32,0,-0.129425,-0.00183018,-0.12893
1.325,0,-0.129425,-0.00142456,-0.128926
1.33,0,-0.129425,-0.0010205,-0.128921
1.335,0,-0.129425,-0.000618955,-0.128915
1.34,0,-0.129425,-0.000220901,-0.128909
1.345,0,-0.129425,0.000172688,-0.128903
1.35,0,-0.129425,0.000560854,-0.128897
1.355,0,-0.129425,0.000942654,-0.12889
1.36,0,-0.129425,0.00131713,-0.128884
1.365,0,-0.129425,0.00168329,-0.128877
1.37,0,-0.129425,0.00204027,-0.128871
1.375,0,-0.129425,0.00238726,-0.128865
1.38,0,-0.129425,0.00272339,-0.128858
1.385,0,-0.129425,0.00304788,-0.128853
1.39,0,-0.129425,0.00336003,-0.128847
1.395,0,-0.129425,0.00365913,-0.128842
1.4,0,-0.129425,0.00394456,-0.128837
1.405,0,-0.129425,0.00421575,-0.128833
1.41,0,-0.129425,0.00447216,-0.128829
1.415,0,-0.129425,0.00471332,-0.128826
1.42,0,-0.129425,0.00493888,-0.128823
1.425,0,-0.129425,0.00514846,-0.128821
1.43,0,-0.129425,0.00534177,-0.128819
1.435,0,-0.129425,0.00551853,-0.128817
1.44,0,-0.129425,0.00567859,-0.128816
1.445,0,-0.129425,0.00582185,-0.128815
1.45,0,-0.129425,0.00594821,-0.128815
1.455,0,-0.129425,0.00605764,-0.128815
1.46,0,-0.129425,0.00615014,-0.128816
1.465,0,-0.129425,0.00622585,-0.128817
1.47,0,-0.129425,0.00628489,-0.128818
1.475,0,-0.129425,0.00632739,-0.128819
1.48,0,-0.129425,0.00635362,-0.128821
1.485,0,-0.129425,0.00636382,-0.128822
1.49,0,-0.129425,0.00635826,-0.128824
1.495,0,-0.129425,0.00633731,-0.128826
1.5,0,-0.129425,0.00630137,-0.128828
1.505,0,-0.129425,0.00625087,-0.12883
1.51,0,-0.129425,0.00618623,-0.128832
1.515,0,-0.129425,0.00610794,-0.128835
1.52,0,-0.129425,0.00601653,-0.128837
1.525,0,-0.129425,0.00591253,-0.128839
1.53,0,-0.129425,0.0057965,-0.128841
1.535,0,-0.129425,0.00566905,-0.128843
1.54,0,-0.129425,0.00553076,-0.128844
1.545,0,-0.129425,0.00538227,-0.128846
1.55,0,-0.129425,0.00522424,-0.128848
1.555,0,-0.129425,0.0050573,-0.128849
1.56,0,-0.129425,0.00488212,-0.128851
1.565,0,-0.129425,0.00469943,-0.128852
1.57,0,-0.129425,0.00450989,-0.128853
1.575,0,-0.129425,0.00431418,-0.128854
1.58,0,-0.129425,0.00411302,-0.128855
1.585,0,-0.129425,0.00390709,-0.128855
1.59,0,-0.129425,0.00369707,-0.128856
1.595,0,-0.129425,0.00348364,-0.128857
1.6,0,-0.129425,0.00326752,-0.128857
1.605,0,-0.129425,0.00304938,-0.128857
1.61,0,-0.129425,0.00282989,-0.128858
1.615,0,-0.129425,0.00260969,-0.128858
1.62,0,-0.129425,0.00238942,-0.128858
1.625,0,-0.129425,0.00216972,-0.128858
1.63,0,-0.129425,0.00195125,-0.128858
1.635,0,-0.129425,0.00173457,-0.128858
1.64,0,-0.129425,0.00152024,-0.128858
1.645,0,-0.129425,0.00130882,-0.128858
1.65,0,-0.129425,0.00110088,-0.128858
1.655,0,-0.129425,0.000896967,-0.128858
1.66,0,-0.129425,0.000697562,-0.128858
1.665,0,-0.129425,0.000503132,-0.128858
1.67,0,-0.129425,0.000314128,-0.128858
1.675,0,-0.129425,0.000130966,-0.128859
1.68,0,-0.129425,-4.59478e-05,-0.128859
1.685,0,-0.129425,-0.000216212,-0.128859
1.69,0,-0.129425,-0.000379483,-0.128859
1.695,0,-0.129425,-0.00053546,-0.12886
1.7,0,-0.129425,-0.000683856,-0.12886
1.705,0,-0.129425,-0.000824344,-0.12886
1.71,0,-0.129425,-0.000956702,-0.128861
1.715,0,-0.129425,-0.00108074,-0.128861
1.72,0,-0.129425,-0.00119626,-0.128862
1.725,0,-0.129425,-0.00130311,-0.128863
1.73,0,-0.129425,-0.00140117,-0.128863
1.735,0,-0.129425,-0.00149034,-0.128864
1.74,0,-0.129425,-0.0015705,-0.128865
1.745,0,-0.129425,-0.00164166,-0.128865
1.75,0,-0.129425,-0.00170378,-0.128866
1.755,0,-0.129425,-0.00175686,-0.128867
1.76,0,-0.129425,-0.00180095,-0.128868
1.765,0,-0.129425,-0.00183613,-0.128869
1.77,0,-0.129425,-0.00186246,-0.128869
1.775,0,-0.129425,-0.00188006,-0.12887
1.78,0,-0.129425,-0.00188904,-0.128871
1.785,0,-0.129425,-0.00188959,-0.128872
1.79,0,-0.129425,-0.00188186,-0.128872
1.795,0,-0.129425,-0.00186602,-0.128873
1.8,0,-0.129425,-0.00184233,-0.128874
1.805,0,-0.129425,-0.001811,-0.128874
1.81,0,-0.129425,-0.00177232,-0.128875
1.815,0,-0.129425,-0.00172651,-0.128875
1.82,0,-0.129425,-0.00167386,-0.128875
1.825,0,-0.129425,-0.00161469,-0.128876
1.83,0,-0.129425,-0.00154928,-0.128876
1.835,0,-0.129425,-0.00147799,-0.128876
1.84,0,-0.129425,-0.00140115,-0.128876
1.845,0,-0.129425,-0.00131905,-0.128876
1.85,0,-0.129425,-0.00123206,-0.128876
1.855,0,-0.129425,-0.00114053,-0.128876
1.86,0,-0.129425,-0.00104483,-0.128875
1.865,0,-0.129425,-0.000945302,-0.128875
1.87,0,-0.129425,-0.000842316,-0.128874
1.875,0,-0.129425,-0.000736264,-0.128874
1.88,0,-0.129425,-0.00062748,-0.128873
1.885,0,-0.129425,-0.000516351,-0.128873
1.89,0,-0.129425,-0.000403264,-0.128872
1.895,0,-0.129425,-0.000288554,-0.128871
1.9,0,-0.129425,-0.000172599,-0.12887
1.905,0,-0.129425,-5.57491e-05,-0.12887
1.91,0,-0.129425,6.16255e-05,-0.128869
1.915,0,-0.129425,0.000179186,-0.128868
1.92,0,-0.129425,0.000296621,-0.128867
1.925,0,-0.129425,0.000413563,-0.128866
1.93,0,-0.129425,0.000529703,-0.128865
1.935,0,-0.129425,0.000644714,-0.128864
1.94,0,-0.129425,0.000758307,-0.128863
1.945,0,-0.129425,0.000870185,-0.128862
1.95,0,-0.129425,0.000980051,-0.128861
1.955,0,-0.129425,0.00108763,-0.12886
1.96,0,-0.129425,0.00119269,-0.128859
1.965,0,-0.129425,0.00129499,-0.128859
1.97,0,-0.129425,0.00139427,-0.128858
1.975,0,-0.129425,0.00149032,-0.128857
1.98,0,-0.129425,0.00158293,-0.128856
1.985,0,-0.129425,0.00167191,-0.128855
1.99,0,-0.129425,0.00175707,-0.128855
1.995,0,-0.129425,0.00183825,-0.128854
2,0,-0.129425,0.00191529,-0.128854
2.005,0,-0.129425,0.00198804,-0.128853
2.01,0,-0.129425,0.00205642,-0.128853
2.015,0,-0.129425,0.00212032,-0.128852
2.02,0,-0.129425,0.00217962,-0.128852
2.025,0,-0.129425,0.00223427,-0.128851
2.03,0,-0.129425,0.0022842,-0.128851
2.035,0,-0.129425,0.00232937,-0.128851
2.04,0,-0.129425,0.00236975,-0.128851
2.045,0,-0.129425,0.0024053,-0.128851
2.05,0,-0.129425,0.00243604,-0.12885
2.055,0,-0.129425,0.00246198,-0.12885
2.06,0,-0.129425,0.00248315,-0.12885
2.065,0,-0.129425,0.00249957,-0.12885
2.07,0,-0.129425,0.0025113,-0.12885
2.075,0,-0.129425,0.00251841,-0.128851
2.08,0,-0.129425,0.00252096,-0.128851
2.085,0,-0.129425,0.00251906,-0.128851
2.09,0,-0.129425,0.00251276,-0.128851
2.095,0,-0.129425,0.0025022,-0.128851
2.1,0,-0.129425,0.00248754,-0.128852
2.105,0,-0.129425,0.00246886,-0.128852
2.11,0,-0.129425,0.00244631,-0.128852
2.115,0,-0.129425,0.00242002,-0.128852
2.12,0,-0.129425,0.00239015,-0.128853
2.125,0,-0.129425,0.00235687,-0.128853
2.13,0,-0.129425,0.00232033,-0.128853
2.135,0,-0.129425,0.00228072,-0.128854
2.14,0,-0.129425,0.0022382,-0.128854
2.145,0,-0.129425,0.002193,-0.128854
2.15,0,-0.129425,0.00214527,-0.128854
2.155,0,-0.129425,0.00209517,-0.128855
2.16,0,-0.129425,0.00204292,-0.128855
2.165,0,-0.129425,0.00198873,-0.128855
2.17,0,-0.129425,0.00193279,-0.128855
2.175,0,-0.129425,0.00187531,-0.128856
2.18,0,-0.129425,0.00181646,-0.128856
2.185,0,-0.129425,0.00175644,-0.128856
2.19,0,-0.129425,0.00169544,-0.128856
2.195,0,-0.129425,0.0016337,-0.128857
2.2,0,-0.129425,0.00157141,-0.128857
2.205,0,-0.129425,0.00150871,-0.128857
2.21,0,-0.129425,0.00144581,-0.128857
2.215,0,-0.129425,0.0013829,-0.128858
2.22,0,-0.129425,0.00132016,-0.128858
2.225,0,-0.129425,0.00125776,-0.128858
2.23,0,-0.129425,0.00119587,-0.128858
2.235,0,-0.129425,0.0011347,-0.128859
2.24,0,-0.129425,0.00107436,-0.128859
2.245,0,-0.129425,0.00101501,-0.128859
2.25,0,-0.129425,0.000956808,-0.128859
2.255,0,-0.129425,0.000899927,-0.12886
2.26,0,-0.129425,0.000844465,-0.12886
2.265,0,-0.129425,0.000790547,-0.12886
2.27,0,-0.129425,0.000738339,-0.12886
2.275,0,-0.129425,0.000687923,-0.12886
2.28,0,-0.129425,0.000639397,-0.128861
2.285,0,-0.129425,0.000592891,-0.128861
2.29,0,-0.129425,0.000548478,-0.128861
2.295,0,-0.129425,0.000506223,-0.128861
2.3,0,-0.129425,0.000466224,-0.128861
2.305,0,-0.129425,0.00042857,-0.128862
2.31,0,-0.129425,0.000393312,-0.128862
2.315,0,-0.129425,0.000360447,-0.128862
2.32,0,-0.129425,0.000330054,-0.128862
2.325,0,-0.129425,0.000302181,-0.128862
2.33,0,-0.129425,0.000276853,-0.128862
2.335,0,-0.129425,0.000254112,-0.128863
2.34,0,-0.129425,0.000233959,-0.128863
2.345,0,-0.129425,0.000216368,-0.128863
2.35,0,-0.129425,0.000201338,-0.128863
2.355,0,-0.129425,0.000188866,-0.128863
2.36,0,-0.129425,0.000178966,-0.128863
2.365,0,-0.129425,0.000171584,-0.128863
2.37,0,-0.129425,0.000166686,-0.128863
2.375,0,-0.129425,0.000164243,-0.128864
2.38,0,-0.129425,0.00016421,-0.128864
2.385,0,-0.129425,0.000166548,-0.128864
2.39,0,-0.129425,0.00017116,-0.128864
2.395,0,-0.129425,0.000178014,-0.128864
2.4,0,-0.129425,0.000187049,-0.128864
2.405,0,-0.129425,0.000198163,-0.128864
2.41,0,-0.129425,0.000211305,-0.128864
2.415,0,-0.129425,0.000226382,-0.128864
2.42,0,-0.129425,0.000243331,-0.128864
2.425,0,-0.129425,0.000262067,-0.128864
2.43,0,-0.129425,0.000282495,-0.128864
2.435,0,-0.129425,0.000304521,-0.128864
2.44,0,-0.129425,0.000328022,-0.128864
2.445,0,-0.129425,0.000352913,-0.128864
2.45,0,-0.129425,0.00037908,-0.128863
2.455,0,-0.129425,0.000406453,-0.128863
2.46,0,-0.129425,0.00043492,-0.128863
2.465,0,-0.129425,0.000464363,-0.128863
2.47,0,-0.129425,0.000494694,-0.128863
2.475,0,-0.129425,0.000525779,-0.128863
2.48,0,-0.129425,0.000557546,-0.128863
2.485,0,-0.129425,0.000589897,-0.128862
2.49,0,-0.129425,0.000622678,-0.128862
2.495,0,-0.129425,0.0006558,-0.128862
2.5,0,-0.129425,0.000689177,-0.128862
2.505,0,-0.129425,0.000722727,-0.128862
2.51,0,-0.129178,0.000756331,-0.128861
2.515,0,-0.128928,0.000790002,-0.128861
2.52,0,-0.128672,0.000824817,-0.128859
2.525,0,-0.128412,0.000861032,-0.128856
2.53,0,-0.128147,0.000898126,-0.128847
2.535,0,-0.127877,0.000935436,-0.128831
2.54,0,-0.127602,0.000972262,-0.128803
2.545,0,-0.127322,0.00100796,-0.128762
2.55,0,-0.127037,0.00104206,-0.128704
2.555,0,-0.126746,0.00107424,-0.128629
2.56,0,-0.12645,0.00110437,-0.128535
2.565,0,-0.126149,0.00113245,-0.128421
2.57,0,-0.125842,0.00115859,-0.128287
2.575,0,-0.125529,0.00118295,-0.128132
2.58,0,-0.12521,0.00120567,-0.127957
2.585,0,-0.124886,0.00122695,-0.127762
2.59,0,-0.124555,0.001247,-0.127547
2.595,0,-0.124218,0.00126596,-0.127315
2.6,0,-0.123875,0.00128399,-0.127065
2.605,0,-0.123526,0.00130119,-0.126799
2.61,0,-0.12317,0.00131763,-0.126518
2.615,0,-0.122807,0.00133341,-0.126224
2.62,0,-0.122438,0.0013485,-0.125917
2.625,0,-0.122062,0.00136284,-0.125598
2.63,0,-0.121679,0.00137641,-0.125269
2.635,0,-0.121289,0.00138916,-0.12493
2.64,0,-0.120891,0.00140096,-0.124583
2.645,0,-0.120486,0.00141173,-0.124227
2.65,0,-0.120074,0.00142136,-0.123865
2.655,0,-0.119654,0.00142975,-0.123495
2.66,0,-0.119226,0.00143677,-0.123119
2.665,0,-0.11879,0.0014423,-0.122737
2.67,0,-0.118346,0.00144629,-0.122349
2.675,0,-0.117893,0.00144867,-0.121954
2.68,0,-0.117433,0.00144938,-0.121553
2.685,0,-0.116964,0.00144841,-0.121146
2.69,0,-0.116486,0.00144578,-0.120731
2.695,0,-0.115999,0.00144144,-0.12031
