0,0.046576,-0.1279,0.046576,-0.1279,0.046576,-0.1279
0.005,0.046576,-0.1279,0.0465731,-0.127899,0.0986186,-0.137162
0.01,0.046576,-0.1279,0.0465549,-0.127896,0.107103,-0.1385
0.015,0.046576,-0.1279,0.0465173,-0.12789,0.0953267,-0.136203
0.02,0.046576,-0.1279,0.0464633,-0.12788,0.077876,-0.132936
0.025,0.046576,-0.1279,0.0463986,-0.127869,0.0622148,-0.130045
0.03,0.046576,-0.1279,0.0463283,-0.127857,0.0510458,-0.128006
0.035,0.046576,-0.1279,0.0462561,-0.127845,0.0444332,-0.126814
0.04,0.046576,-0.1279,0.0461843,-0.127833,0.0413196,-0.126267
0.045,0.046576,-0.1279,0.046114,-0.127822,0.0404289,-0.126126
0.05,0.046576,-0.1279,0.0460456,-0.127812,0.0406973,-0.126194
0.055,0.046576,-0.1279,0.0459791,-0.127801,0.0414027,-0.126339
0.06,0.046576,-0.1279,0.045914,-0.127792,0.0421382,-0.126487
0.065,0.046576,-0.1279,0.0458503,-0.127783,0.0427258,-0.126606
0.07,0.046576,-0.1279,0.0457876,-0.127774,0.0431259,-0.12669
0.075,0.046576,-0.1279,0.0457258,-0.127766,0.043366,-0.126744
0.08,0.046576,-0.1279,0.0456649,-0.127758,0.0434957,-0.126778
0.085,0.046576,-0.1279,0.0456047,-0.12775,0.0435616,-0.1268
0.09,0.046576,-0.1279,0.0455452,-0.127742,0.0435983,-0.126817
0.095,0.046576,-0.1279,0.0454863,-0.127735,0.043627,-0.126831
0.1,0.046576,-0.1279,0.0454281,-0.127729,0.0436582,-0.126847
0.105,0.046576,-0.1279,0.0453705,-0.127722,0.0436955,-0.126863
0.11,0.046576,-0.1279,0.0453135,-0.127716,0.0437387,-0.12688
0.115,0.046576,-0.1279,0.045257,-0.12771,0.0437861,-0.126898
0.12,0.046576,-0.1279,0.045201,-0.127705,0.0438359,-0.126916
0.125,0.046576,-0.1279,0.0451454,-0.127699,0.0438863,-0.126934
0.13,0.046576,-0.1279,0.0450903,-0.127694,0.0439364,-0.126952
0.135,0.046576,-0.1279,0.0450356,-0.127689,0.0439856,-0.12697
0.14,0.046576,-0.1279,0.0449812,-0.127685,0.0440337,-0.126987
0.145,0.046576,-0.1279,0.0449272,-0.12768,0.0440807,-0.127004
0.15,0.046576,-0.1279,0.0448734,-0.127676,0.0441265,-0.12702
0.155,0.046576,-0.1279,0.0448199,-0.127672,0.0441714,-0.127036
0.16,0.046576,-0.1279,0.0447666,-0.127669,0.0442153,-0.127052
0.165,0.046576,-0.1279,0.0447135,-0.127665,0.0442584,-0.127067
0.17,0.046576,-0.1279,0.0446606,-0.127662,0.0443007,-0.127083
0.175,0.046576,-0.1279,0.0446078,-0.127659,0.0443423,-0.127098
0.18,0.046576,-0.1279,0.0445551,-0.127656,0.0443831,-0.127112
0.185,0.046576,-0.1279,0.0445024,-0.127654,0.0444232,-0.127127
0.19,0.046576,-0.1279,0.0444498,-0.127651,0.0444625,-0.127141
0.195,0.046576,-0.1279,0.0443971,-0.127649,0.0445011,-0.127155
0.2,0.046576,-0.1279,0.0443444,-0.127647,0.044539,-0.127168
0.205,0.046576,-0.1279,0.0442917,-0.127645,0.0445763,-0.127182
0.21,0.046576,-0.1279,0.0442389,-0.127643,0.0446128,-0.127195
0.215,0.046576,-0.1279,0.0441859,-0.127641,0.0446487,-0.127208
0.22,0.046576,-0.1279,0.0441328,-0.127639,0.0446839,-0.12722
0.225,0.046576,-0.1279,0.0440795,-0.127638,0.0447185,-0.127233
0.23,0.046576,-0.1279,0.0440259,-0.127637,0.0447524,-0.127245
0.235,0.046576,-0.1279,0.0439721,-0.127636,0.0447858,-0.127257
0.24,0.046576,-0.1279,0.0439181,-0.127635,0.0448185,-0.127269
0.245,0.046576,-0.1279,0.0438637,-0.127634,0.0448506,-0.12728
0.25,0.046576,-0.1279,0.043809,-0.127633,0.0448821,-0.127291
0.255,0.046576,-0.1279,0.043754,-0.127632,0.0449131,-0.127303
0.26,0.046576,-0.1279,0.0436985,-0.127632,0.0449435,-0.127314
0.265,0.046576,-0.1279,0.0436426,-0.127632,0.0449733,-0.127324
0.27,0.046576,-0.1279,0.0435863,-0.127631,0.0450026,-0.127335
0.275,0.046576,-0.1279,0.0435295,-0.127631,0.0450314,-0.127345
0.28,0.046576,-0.1279,0.0434722,-0.127631,0.0450596,-0.127355
0.285,0.046576,-0.1279,0.0434143,-0.127631,0.0450873,-0.127365
0.29,0.046576,-0.1279,0.0433559,-0.127631,0.0451145,-0.127375
0.295,0.046576,-0.1279,0.0432968,-0.127631,0.0451412,-0.127385
0.3,0.046576,-0.1279,0.0432372,-0.127631,0.0451674,-0.127394
0.305,0.046576,-0.1279,0.0431769,-0.127632,0.0451932,-0.127403
0.31,0.046576,-0.1279,0.0431159,-0.127632,0.0452185,-0.127412
0.315,0.046576,-0.1279,0.0430542,-0.127633,0.0452433,-0.127421
0.32,0.046576,-0.1279,0.0429917,-0.127633,0.0452676,-0.12743
0.325,0.046576,-0.1279,0.0429285,-0.127634,0.0452915,-0.127439
0.33,0.046576,-0.1279,0.0428644,-0.127634,0.045315,-0.127447
0.335,0.046576,-0.1279,0.0427995,-0.127635,0.045338,-0.127455
0.34,0.046576,-0.1279,0.0427338,-0.127636,0.0453607,-0.127463
0.345,0.046576,-0.1279,0.0426672,-0.127637,0.0453829,-0.127471
0.35,0.046576,-0.1279,0.0425996,-0.127638,0.0454047,-0.127479
0.355,0.046576,-0.1279,0.0425311,-0.127639,0.0454261,-0.127487
0.36,0.046576,-0.1279,0.0424616,-0.12764,0.0454471,-0.127494
0.365,0.046576,-0.1279,0.0423911,-0.127641,0.0454677,-0.127502
0.37,0.046576,-0.1279,0.0423196,-0.127642,0.045488,-0.127509
0.375,0.046576,-0.1279,0.0422469,-0.127643,0.0455079,-0.127516
0.38,0.046576,-0.1279,0.0421732,-0.127644,0.0455274,-0.127523
0.385,0.046576,-0.1279,0.0420983,-0.127646,0.0455466,-0.12753
0.39,0.046576,-0.1279,0.0420222,-0.127647,0.0455654,-0.127537
0.395,0.046576,-0.1279,0.041945,-0.127648,0.0455839,-0.127544
0.4,0.046576,-0.1279,0.0418665,-0.12765,0.045602,-0.12755
0.405,0.046576,-0.1279,0.0417867,-0.127651,0.0456198,-0.127556
0.41,0.046576,-0.1279,0.0417056,-0.127653,0.0456373,-0.127563
0.415,0.046576,-0.1279,0.0416232,-0.127654,0.0456544,-0.127569
0.42,0.046576,-0.1279,0.0415394,-0.127656,0.0456712,-0.127575
0.425,0.046576,-0.1279,0.0414542,-0.127657,0.0456876,-0.127581
0.43,0.046576,-0.1279,0.0413676,-0.127659,0.0457036,-0.127587
0.435,0.046576,-0.1279,0.0412795,-0.12766,0.0457193,-0.127592
0.44,0.046576,-0.1279,0.0411899,-0.127662,0.0457346,-0.127598
0.445,0.046576,-0.1279,0.0410987,-0.127663,0.0457498,-0.127604
0.45,0.046576,-0.1279,0.041006,-0.127665,0.0457652,-0.127609
0.455,0.046576,-0.1279,0.0409116,-0.127667,0.0457811,-0.127614
0.46,0.046576,-0.1279,0.0408156,-0.127668,0.0457982,-0.12762
0.465,0.046576,-0.1279,0.0407179,-0.12767,0.0458169,-0.127625
0.47,0.046576,-0.1279,0.0406184,-0.127672,0.0458374,-0.12763
0.475,0.046576,-0.1279,0.0405172,-0.127674,0.0458588,-0.127635
0.48,0.046576,-0.1279,0.0404142,-0.127675,0.0458783,-0.127639
0.485,0.046576,-0.1279,0.0403093,-0.127677,0.0458903,-0.127644
0.49,0.046576,-0.1279,0.0402025,-0.127679,0.0458856,-0.127649
0.495,0.046576,-0.1279,0.0400937,-0.127681,0.0458513,-0.127654
0.5,0.046576,-0.1279,0.0399831,-0.127682,0.0457735,-0.127658
0.505,0.0463431,-0.1279,0.0398704,-0.127684,0.0456433,-0.127662
0.51,0.0461103,-0.1279,0.0397558,-0.127686,0.0454696,-0.127667
0.515,0.0458774,-0.1279,0.0396392,-0.127688,0.0452663,-0.127671
0.52,0.0456445,-0.1279,0.0395208,-0.127689,0.0450462,-0.127675
0.525,0.0454116,-0.1279,0.0394004,-0.127691,0.0448188,-0.127679
0.53,0.0451787,-0.1279,0.0392782,-0.127693,0.0445895,-0.127683
0.535,0.0449459,-0.1279,0.0391542,-0.127695,0.0443612,-0.127687
0.54,0.044713,-0.1279,0.0390284,-0.127697,0.0441347,-0.127691
0.545,0.0444801,-0.1279,0.0389009,-0.127699,0.0439099,-0.127695
0.55,0.0442472,-0.1279,0.0387717,-0.1277,0.0436863,-0.127699
0.555,0.0440143,-0.1279,0.0386408,-0.127702,0.0434634,-0.127702
0.56,0.0437815,-0.1279,0.0385083,-0.127704,0.0432407,-0.127706
0.565,0.0435486,-0.1279,0.0383742,-0.127706,0.0430179,-0.12771
0.57,0.0433157,-0.1279,0.0382385,-0.127708,0.042795,-0.127713
0.575,0.0430828,-0.1279,0.0381012,-0.12771,0.0425719,-0.127717
0.58,0.0428499,-0.1279,0.0379624,-0.127711,0.0423485,-0.12772
0.585,0.0426171,-0.1279,0.0378221,-0.127713,0.0421248,-0.127723
0.59,0.0423842,-0.1279,0.0376804,-0.127715,0.0419009,-0.127726
0.595,0.0421513,-0.1279,0.0375372,-0.127717,0.0416769,-0.12773
0.6,0.0419184,-0.1279,0.0373926,-0.127719,0.0414527,-0.127733
0.605,0.0416855,-0.1279,0.0372467,-0.12772,0.0412283,-0.127736
0.61,0.0414527,-0.1279,0.0370993,-0.127722,0.0410038,-0.127739
0.615,0.0412198,-0.1279,0.0369507,-0.127724,0.0407791,-0.127742
0.62,0.0409869,-0.1279,0.0368007,-0.127726,0.0405543,-0.127745
0.625,0.040754,-0.1279,0.0366495,-0.127728,0.0403293,-0.127747
0.63,0.0405211,-0.1279,0.036497,-0.127729,0.0401042,-0.12775
0.635,0.0402883,-0.1279,0.0363433,-0.127731,0.0398789,-0.127753
0.64,0.0400554,-0.1279,0.0361884,-0.127733,0.0396535,-0.127756
0.645,0.0398225,-0.1279,0.0360323,-0.127735,0.039428,-0.127758
0.65,0.0395896,-0.1279,0.0358751,-0.127736,0.0392023,-0.127761
0.655,0.0393567,-0.1279,0.0357167,-0.127738,0.0389765,-0.127763
0.66,0.0391239,-0.1279,0.0355572,-0.12774,0.0387506,-0.127766
0.665,0.038891,-0.1279,0.0353966,-0.127741,0.0385245,-0.127768
0.67,0.0386581,-0.1279,0.035235,-0.127743,0.0382983,-0.127771
0.675,0.0384252,-0.1279,0.0350723,-0.127745,0.038072,-0.127773
0.68,0.0381923,-0.1279,0.0349086,-0.127747,0.0378456,-0.127775
0.685,0.0379595,-0.1279,0.0347439,-0.127748,0.0376191,-0.127778
0.69,0.0377266,-0.1279,0.0345782,-0.12775,0.0373924,-0.12778
0.695,0.0374937,-0.1279,0.0344116,-0.127752,0.0371656,-0.127782
0.7,0.0372608,-0.1279,0.034244,-0.127753,0.0369387,-0.127784
0.705,0.0370279,-0.1279,0.0340756,-0.127755,0.0367117,-0.127786
0.71,0.0367951,-0.1279,0.0339062,-0.127756,0.0364846,-0.127788
0.715,0.0365622,-0.1279,0.0337359,-0.127758,0.0362574,-0.127791
0.72,0.0363293,-0.1279,0.0335648,-0.12776,0.0360301,-0.127793
0.725,0.0360964,-0.1279,0.0333928,-0.127761,0.0358027,-0.127794
0.73,0.0358635,-0.1279,0.03322,-0.127763,0.0355752,-0.127796
0.735,0.0356307,-0.1279,0.0330465,-0.127764,0.0353476,-0.127798
0.74,0.0353978,-0.1279,0.0328721,-0.127766,0.0351199,-0.1278
0.745,0.0351649,-0.1279,0.032697,-0.127768,0.0348921,-0.127802
0.75,0.034932,-0.1279,0.0325211,-0.127769,0.0346642,-0.127804
0.755,0.0346991,-0.1279,0.0323445,-0.127771,0.0344362,-0.127806
0.76,0.0344663,-0.1279,0.0321672,-0.127772,0.0342081,-0.127807
0.765,0.0342334,-0.1279,0.0319892,-0.127774,0.03398,-0.127809
0.77,0.0340005,-0.1279,0.0318105,-0.127775,0.0337517,-0.127811
0.775,0.0337676,-0.1279,0.0316312,-0.127777,0.0335234,-0.127812
0.78,0.0335347,-0.1279,0.0314512,-0.127778,0.033295,-0.127814
0.785,0.0333019,-0.1279,0.0312705,-0.127779,0.0330665,-0.127815
0.79,0.033069,-0.1279,0.0310893,-0.127781,0.0328379,-0.127817
0.795,0.0328361,-0.1279,0.0309075,-0.127782,0.0326092,-0.127818
0.8,0.0326032,-0.1279,0.0307251,-0.127784,0.0323805,-0.12782
0.805,0.0323703,-0.1279,0.0305421,-0.127785,0.0321517,-0.127821
0.81,0.0321375,-0.1279,0.0303586,-0.127787,0.0319228,-0.127823
0.815,0.0319046,-0.1279,0.0301746,-0.127788,0.0316938,-0.127824
0.82,0.0316717,-0.1279,0.02999,-0.127789,0.0314648,-0.127826
0.825,0.0314388,-0.1279,0.0298049,-0.127791,0.0312357,-0.127827
0.83,0.0312059,-0.1279,0.0296194,-0.127792,0.0310065,-0.127828
0.835,0.0309731,-0.1279,0.0294334,-0.127793,0.0307773,-0.12783
0.84,0.0307402,-0.1279,0.0292469,-0.127795,0.030548,-0.127831
0.845,0.0305073,-0.1279,0.02906,-0.127796,0.0303186,-0.127832
0.85,0.0302744,-0.1279,0.0288726,-0.127797,0.0300892,-0.127833
0.855,0.0300415,-0.1279,0.0286849,-0.127798,0.0298597,-0.127835
0.86,0.0298087,-0.1279,0.0284967,-0.1278,0.0296302,-0.127836
0.865,0.0295758,-0.1279,0.0283081,-0.127801,0.0294005,-0.127837
0.87,0.0293429,-0.1279,0.0281192,-0.127802,0.0291709,-0.127838
0.875,0.02911,-0.1279,0.0279299,-0.127803,0.0289411,-0.127839
0.88,0.0288771,-0.1279,0.0277403,-0.127805,0.0287113,-0.12784
0.885,0.0286443,-0.1279,0.0275504,-0.127806,0.0284815,-0.127842
0.89,0.0284114,-0.1279,0.0273601,-0.127807,0.0282516,-0.127843
0.895,0.0281785,-0.1279,0.0271695,-0.127808,0.0280216,-0.127844
0.9,0.0279456,-0.1279,0.0269787,-0.127809,0.0277916,-0.127845
0.905,0.0277127,-0.1279,0.0267875,-0.127811,0.0275615,-0.127846
0.91,0.0274799,-0.1279,0.0265961,-0.127812,0.0273314,-0.127847
0.915,0.027247,-0.1279,0.0264045,-0.127813,0.0271013,-0.127848
0.92,0.0270141,-0.1279,0.0262126,-0.127814,0.026871,-0.127849
0.925,0.0267812,-0.1279,0.0260205,-0.127815,0.0266408,-0.12785
0.93,0.0265483,-0.1279,0.0258281,-0.127816,0.0264105,-0.12785
0.935,0.0263155,-0.1279,0.0256356,-0.127817,0.0261801,-0.127851
0.94,0.0260826,-0.1279,0.0254429,-0.127818,0.0259497,-0.127852
0.945,0.0258497,-0.1279,0.02525,-0.127819,0.0257192,-0.127853
0.95,0.0256168,-0.1279,0.025057,-0.12782,0.0254887,-0.127854
0.955,0.0253839,-0.1279,0.0248638,-0.127821,0.0252582,-0.127855
0.96,0.0251511,-0.1279,0.0246705,-0.127822,0.0250276,-0.127856
0.965,0.0249182,-0.1279,0.024477,-0.127823,0.024797,-0.127856
0.97,0.0246853,-0.1279,0.0242835,-0.127825,0.0245663,-0.127857
0.975,0.0244524,-0.1279,0.0240898,-0.127825,0.0243356,-0.127858
0.98,0.0242195,-0.1279,0.0238961,-0.127826,0.0241049,-0.127859
0.985,0.0239867,-0.1279,0.0237023,-0.127827,0.0238741,-0.12786
0.99,0.0237538,-0.1279,0.0235084,-0.127828,0.0236433,-0.12786
0.995,0.0235209,-0.1279,0.0233145,-0.127829,0.0234124,-0.127861
1,0.023288,-0.1279,0.0231206,-0.12783,0.0231815,-0.127862
1.005,0.0230551,-0.1279,0.0229266,-0.127831,0.0229506,-0.127862
1.01,0.0228223,-0.1279,0.0227327,-0.127832,0.0227196,-0.127863
1.015,0.0225894,-0.1279,0.0225387,-0.127833,0.0224886,-0.127864
1.02,0.0223565,-0.1279,0.0223448,-0.127834,0.0222576,-0.127864
1.025,0.0221236,-0.1279,0.0221508,-0.127835,0.0220265,-0.127865
1.03,0.0218907,-0.1279,0.021957,-0.127836,0.0217954,-0.127866
1.035,0.0216579,-0.1279,0.0217631,-0.127837,0.0215643,-0.127866
1.04,0.021425,-0.1279,0.0215694,-0.127837,0.0213331,-0.127867
1.045,0.0211921,-0.1279,0.0213757,-0.127838,0.0211019,-0.127868
